"SALE_TEXT","LANDUSE_TE","RECD_DATE","RECD_PRICE","CITY_TEXT","NbhdLabel","Date","Year"
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/25/2022",164500,"COVINGTON","Licking Riverside",2022-05-25,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/18/2022",126900,"COVINGTON","Peaselburg",2022-05-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/05/2022",169000,"COVINGTON","Austinburg",2022-05-05,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/18/2022",184000,"COVINGTON","Monte Casino",2022-05-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/05/2022",130000,"COVINGTON","Peaselburg",2022-05-05,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/11/2022",180000,"COVINGTON","Austinburg",2022-05-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/04/2022",2e+05,"COVINGTON","Austinburg",2022-05-04,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/12/2022",325000,"COVINGTON","Wallace Woods",2022-05-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/09/2022",150000,"COVINGTON","West Latonia",2022-05-09,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/09/2022",162000,"COVINGTON","West Latonia",2022-05-09,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/23/2022",112000,"COVINGTON","Latonia/Rosedale",2022-05-23,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/16/2022",157500,"COVINGTON","Latonia/Rosedale",2022-05-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/18/2022",185000,"COVINGTON","Latonia/Rosedale",2022-05-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/02/2022",179000,"COVINGTON","Latonia/Rosedale",2022-05-02,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/31/2022",160000,"COVINGTON","Latonia/Rosedale",2022-05-31,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/31/2022",255000,"COVINGTON","Licking Riverside",2022-05-31,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/12/2022",229900,"COVINGTON","Eastside",2022-05-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/18/2022",245000,"COVINGTON","Latonia Milldale",2022-05-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","05/24/2022",1e+05,"COVINGTON","Latonia Milldale",2022-05-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","05/04/2022",143000,"COVINGTON","Latonia Milldale",2022-05-04,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/06/2022",165000,"COVINGTON","Ritte's East Latonia",2022-05-06,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/19/2022",165000,"COVINGTON","Ritte's East Latonia",2022-05-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","05/04/2022",124500,"COVINGTON","Latonia/Rosedale",2022-05-04,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/11/2022",210500,"COVINGTON","Botany Hills",2022-05-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/24/2022",150000,"COVINGTON","Kenton Hills",2022-05-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/19/2022",158000,"COVINGTON","Kenton Hills",2022-05-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/04/2022",139900,"COVINGTON","Kenton Hills",2022-05-04,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/03/2022",180000,"COVINGTON","South Covington",2022-05-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","05/31/2022",180000,"COVINGTON","South Covington",2022-05-31,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/14/2022",175000,"COVINGTON","Lewisburg",2022-06-14,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/27/2022",440000,"COVINGTON","Kuhrs Lane",2022-06-27,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/01/2022",245000,"COVINGTON","South Covington",2022-06-01,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/20/2022",215000,"COVINGTON","South Covington",2022-06-20,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/15/2022",269900,"COVINGTON","South Covington",2022-06-15,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/07/2022",252000,"COVINGTON","South Covington",2022-06-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/13/2022",230000,"COVINGTON","South Covington",2022-06-13,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/13/2022",245000,"COVINGTON","South Covington",2022-06-13,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/21/2022",220000,"COVINGTON","South Covington",2022-06-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/16/2022",285000,"COVINGTON","South Covington",2022-06-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/03/2022",255000,"COVINGTON","South Covington",2022-06-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/27/2022",265000,"COVINGTON","South Covington",2022-06-27,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/23/2022",218000,"COVINGTON","South Covington",2022-06-23,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/14/2022",137500,"COVINGTON","Westside",2022-06-14,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/08/2022",218000,"COVINGTON","Mainstrasse",2022-06-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/02/2022",340000,"COVINGTON","Westside",2022-06-02,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/24/2022",412000,"COVINGTON","Westside",2022-06-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/01/2022",301200,"COVINGTON","Botany Hills",2022-06-01,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/20/2022",167000,"COVINGTON","Botany Hills",2022-06-20,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/15/2022",89900,"COVINGTON","Lewisburg",2022-06-15,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/02/2022",3e+05,"COVINGTON","Mainstrasse",2022-06-02,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/22/2022",230000,"COVINGTON","South Covington",2022-06-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/24/2022",2e+05,"COVINGTON","South Covington",2022-06-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/01/2022",2e+05,"COVINGTON","South Covington",2022-06-01,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/15/2022",250000,"COVINGTON","South Covington",2022-06-15,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TOWNHOME","06/13/2022",545000,"COVINGTON","Mainstrasse",2022-06-13,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/23/2022",475000,"COVINGTON","Mainstrasse",2022-06-23,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/06/2022",205000,"COVINGTON","Mainstrasse",2022-06-06,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/21/2022",415000,"COVINGTON","Mainstrasse",2022-06-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/16/2022",499100,"COVINGTON","Seminary Square",2022-06-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/27/2022",210000,"COVINGTON","Westside",2022-06-27,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/08/2022",210000,"COVINGTON","Peaselburg",2022-06-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/16/2022",90000,"COVINGTON","Austinburg",2022-06-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","06/08/2022",153000,"COVINGTON","Austinburg",2022-06-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/03/2022",207000,"COVINGTON","Monte Casino",2022-06-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/21/2022",170000,"COVINGTON","Monte Casino",2022-06-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/23/2022",285000,"COVINGTON","Wallace Woods",2022-06-23,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/08/2022",159000,"COVINGTON","Austinburg",2022-06-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/13/2022",2e+05,"COVINGTON","Austinburg",2022-06-13,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/28/2022",68000,"COVINGTON","Wallace Woods",2022-06-28,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/14/2022",120000,"COVINGTON","Wallace Woods",2022-06-14,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/01/2022",95000,"COVINGTON","Austinburg",2022-06-01,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/14/2022",105000,"COVINGTON","West Latonia",2022-06-14,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/03/2022",130000,"COVINGTON","West Latonia",2022-06-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/01/2022",155000,"COVINGTON","West Latonia",2022-06-01,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/07/2022",175000,"COVINGTON","West Latonia",2022-06-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/07/2022",185000,"COVINGTON","Ritte's East Latonia",2022-06-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/09/2022",147000,"COVINGTON","Ritte's East Latonia",2022-06-09,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/24/2022",155000,"COVINGTON","Latonia/Rosedale",2022-06-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/10/2022",290000,"COVINGTON","South Covington",2022-06-10,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/28/2022",2e+05,"COVINGTON","Peaselburg",2022-06-28,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/24/2022",190000,"COVINGTON","Peaselburg",2022-06-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/27/2022",180000,"COVINGTON","Peaselburg",2022-06-27,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/02/2022",215000,"COVINGTON","Eastside",2022-06-02,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/24/2022",120000,"COVINGTON","Eastside",2022-06-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/22/2022",70000,"COVINGTON","Helentown",2022-06-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/07/2022",210000,"COVINGTON","Austinburg",2022-06-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/16/2022",259500,"COVINGTON","Wallace Woods",2022-06-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/22/2022",215000,"COVINGTON","West Latonia",2022-06-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/02/2022",193000,"COVINGTON","West Latonia",2022-06-02,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","06/22/2022",189900,"COVINGTON","West Latonia",2022-06-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/08/2022",137500,"COVINGTON","Ritte's East Latonia",2022-06-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/21/2022",60000,"COVINGTON","Latonia/Rosedale",2022-06-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/15/2022",130200,"COVINGTON","Latonia/Rosedale",2022-06-15,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","06/24/2022",237500,"COVINGTON","South Covington",2022-06-24,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","06/02/2022",574900,"COVINGTON","Central Business District",2022-06-02,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","06/01/2022",180000,"COVINGTON","South Covington",2022-06-01,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/18/2022",450000,"COVINGTON","Mainstrasse",2022-07-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/26/2022",179900,"COVINGTON","Monte Casino",2022-07-26,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","LANDOMINIUM (OWNS GROUND)","07/25/2022",435000,"COVINGTON","Lewisburg",2022-07-25,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","07/29/2022",155000,"COVINGTON","Lewisburg",2022-07-29,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/15/2022",435000,"COVINGTON","South Covington",2022-07-15,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/11/2022",250000,"COVINGTON","South Covington",2022-07-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/06/2022",250000,"COVINGTON","South Covington",2022-07-06,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/06/2022",115000,"COVINGTON","Westside",2022-07-06,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/20/2022",381000,"COVINGTON","Seminary Square",2022-07-20,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/21/2022",195000,"COVINGTON","Peaselburg",2022-07-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/14/2022",154000,"COVINGTON","Peaselburg",2022-07-14,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/25/2022",84900,"COVINGTON","Historic West 15th Street",2022-07-25,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2022",217500,"COVINGTON","Austinburg",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","07/07/2022",165000,"COVINGTON","Austinburg",2022-07-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2022",4e+05,"COVINGTON","Wallace Woods",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2022",128000,"COVINGTON","West Latonia",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2022",195000,"COVINGTON","West Latonia",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/29/2022",164000,"COVINGTON","West Latonia",2022-07-29,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/05/2022",135000,"COVINGTON","Latonia Milldale",2022-07-05,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/12/2022",262500,"COVINGTON","Ritte's East Latonia",2022-07-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/20/2022",240000,"COVINGTON","South Covington",2022-07-20,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/22/2022",245900,"COVINGTON","South Covington",2022-07-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/21/2022",220000,"COVINGTON","South Covington",2022-07-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/27/2022",280000,"COVINGTON","South Covington",2022-07-27,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/06/2022",246000,"COVINGTON","South Covington",2022-07-06,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/20/2022",747000,"COVINGTON","Licking Riverside",2022-07-20,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2022",272500,"COVINGTON","Old Town/Mutter Gottes",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2022",290000,"COVINGTON","Old Town/Mutter Gottes",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","07/18/2022",218000,"COVINGTON","Eastside",2022-07-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/14/2022",140000,"COVINGTON","Westside",2022-07-14,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/13/2022",185000,"COVINGTON","Monte Casino",2022-07-13,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/21/2022",260000,"COVINGTON","Monte Casino",2022-07-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/07/2022",275000,"COVINGTON","Monte Casino",2022-07-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/12/2022",150000,"COVINGTON","Peaselburg",2022-07-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/08/2022",245500,"COVINGTON","Eastside",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/21/2022",150000,"COVINGTON","West Latonia",2022-07-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/07/2022",165000,"COVINGTON","West Latonia",2022-07-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","07/26/2022",190000,"COVINGTON","West Latonia",2022-07-26,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/27/2022",166000,"COVINGTON","Ritte's East Latonia",2022-07-27,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/20/2022",155000,"COVINGTON","Latonia/Rosedale",2022-07-20,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","07/21/2022",172500,"COVINGTON","Latonia/Rosedale",2022-07-21,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/11/2022",180000,"COVINGTON","South Covington",2022-07-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/07/2022",2e+05,"COVINGTON","South Covington",2022-07-07,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/19/2022",210000,"COVINGTON","Botany Hills",2022-07-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/08/2022",620000,"COVINGTON","Lewisburg",2022-07-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","07/14/2022",169900,"COVINGTON","Old Town/Mutter Gottes",2022-07-14,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/08/2022",75000,"COVINGTON","Lewisburg",2022-08-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/15/2022",193000,"COVINGTON","Mainstrasse",2022-08-15,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/19/2022",340000,"COVINGTON","Mainstrasse",2022-08-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/22/2022",290000,"COVINGTON","Botany Hills",2022-08-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/17/2022",255500,"COVINGTON","South Covington",2022-08-17,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/18/2022",250000,"COVINGTON","South Covington",2022-08-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/19/2022",245000,"COVINGTON","South Covington",2022-08-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/16/2022",365000,"COVINGTON","Mainstrasse",2022-08-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/16/2022",362500,"COVINGTON","Mainstrasse",2022-08-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/11/2022",118500,"COVINGTON","Westside",2022-08-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/04/2022",103500,"COVINGTON","Eastside",2022-08-04,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/08/2022",110000,"COVINGTON","Westside",2022-08-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/22/2022",162500,"COVINGTON","Peaselburg",2022-08-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/09/2022",176000,"COVINGTON","Peaselburg",2022-08-09,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/12/2022",125400,"COVINGTON","Austinburg",2022-08-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/18/2022",220000,"COVINGTON","Austinburg",2022-08-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/11/2022",174000,"COVINGTON","Austinburg",2022-08-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/08/2022",124000,"COVINGTON","Austinburg",2022-08-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/12/2022",410000,"COVINGTON","South Covington",2022-08-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/12/2022",205000,"COVINGTON","South Covington",2022-08-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/08/2022",199000,"COVINGTON","South Covington",2022-08-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/08/2022",242000,"COVINGTON","South Covington",2022-08-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","THREE FAMILY","08/10/2022",650000,"COVINGTON","Seminary Square",2022-08-10,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/03/2022",179000,"COVINGTON","Seminary Square",2022-08-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/08/2022",110000,"COVINGTON","Eastside",2022-08-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/19/2022",179900,"COVINGTON","Peaselburg",2022-08-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/11/2022",190000,"COVINGTON","Peaselburg",2022-08-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/08/2022",174900,"COVINGTON","Peaselburg",2022-08-08,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/10/2022",185000,"COVINGTON","Monte Casino",2022-08-10,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/03/2022",217000,"COVINGTON","Peaselburg",2022-08-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/01/2022",120000,"COVINGTON","Helentown",2022-08-01,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/22/2022",176100,"COVINGTON","West Latonia",2022-08-22,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/23/2022",147000,"COVINGTON","West Latonia",2022-08-23,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","TWO FAMILY","08/10/2022",230000,"COVINGTON","West Latonia",2022-08-10,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/11/2022",225000,"COVINGTON","West Latonia",2022-08-11,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/18/2022",180000,"COVINGTON","West Latonia",2022-08-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/12/2022",76000,"COVINGTON","Latonia/Rosedale",2022-08-12,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/16/2022",145000,"COVINGTON","Latonia/Rosedale",2022-08-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/03/2022",650000,"COVINGTON","Central Business District",2022-08-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/19/2022",132000,"COVINGTON","West Latonia",2022-08-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/19/2022",179000,"COVINGTON","Latonia/Rosedale",2022-08-19,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/05/2022",436000,"COVINGTON","South Covington",2022-08-05,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","08/17/2022",183600,"COVINGTON","South Covington",2022-08-17,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/18/2022",187000,"COVINGTON","Botany Hills",2022-08-18,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/04/2022",150000,"COVINGTON","Kenton Hills",2022-08-04,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/05/2022",184900,"COVINGTON","South Covington",2022-08-05,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/16/2022",186000,"COVINGTON","South Covington",2022-08-16,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","CONDOMINIUM-NO LAND","08/03/2022",182500,"COVINGTON","South Covington",2022-08-03,2022
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","02/04/2021",73000,"COVINGTON","Botany Hills",2021-02-04,2021
"GOOD SALE/ARMS LENGTH TRANSACTION","SINGLE FAMILY","02/23/2021",155000,"COVINGTON","Botany Hills",2021-02-23,2021
